BFS_NR_GEMEINDE;GEMEINDE_NAME;BEZIRK_NR;BEZIRK_NAME;JAHR;GESCHLECHT_CODE;GESCHLECHT_BEZEICHNUNG;NATIONALITAET_CODE;NATIONALITAET_BEZEICHNUNG;ANZAHL_PERSONEN;MALE;FEMALE;SWISS;NOTSWISS
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;85;;;;
4495;Hohentannen;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;287;322;290;550;62
4495;Hohentannen;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;35; ;;;
4495;Hohentannen;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;263;;;;
4495;Hohentannen;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;27;;;;
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1353;1819;1732;2724;827
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;466; ;;;
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;1371;;;;
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;361;;;;
4506;Sulgen;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1351;1840;1836;2764;912
4506;Sulgen;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;489; ;;;
4506;Sulgen;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;1413;;;;
4506;Sulgen;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;423;;;;
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1023;1169;1078;1977;270
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;146; ;;;
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;954;;;;
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;124;;;;
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;779;917;890;1547;260
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;138; ;;;
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;768;;;;
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;122;;;;
4545;Diessenhofen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;1178;1869;1777;2407;1239
4545;Diessenhofen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;691; ;;;
4545;Diessenhofen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;1229;;;;
4545;Diessenhofen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;548;;;;
4546;Schlatt;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;717;822;825;1450;197
4546;Schlatt;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;105; ;;;
4546;Schlatt;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;733;;;;
4546;Schlatt;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;92;;;;
4551;Aadorf;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;3668;4456;4337;7389;1404
4551;Aadorf;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;788; ;;;
4551;Aadorf;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;3721;;;;
4551;Aadorf;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;616;;;;
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;1104;1403;1283;2162;524
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;299; ;;;
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;1058;;;;
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;225;;;;
4566;Frauenfeld;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;8985;12041;12692;18942;5791
4566;Frauenfeld;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;3056; ;;;
4566;Frauenfeld;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;9957;;;;
4566;Frauenfeld;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;2735;;;;
4571;Gachnang;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;1686;2007;1971;3397;581
4571;Gachnang;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;321; ;;;
4571;Gachnang;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;1711;;;;
4571;Gachnang;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;260;;;;
4590;Hüttlingen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;386;432;397;755;74
4590;Hüttlingen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;46; ;;;
4590;Hüttlingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;369;;;;
4590;Hüttlingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;28;;;;
4591;Matzingen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;988;1322;1296;1979;639
4591;Matzingen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;334; ;;;
4591;Matzingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;991;;;;
4591;Matzingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;305;;;;
4601;Neunforn;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;463;498;459;899;58
4601;Neunforn;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;35; ;;;
4601;Neunforn;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;436;;;;
4601;Neunforn;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;23;;;;
4606;Stettfurt;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;536;599;565;1062;102
4606;Stettfurt;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;63; ;;;
4606;Stettfurt;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;526;;;;
4606;Stettfurt;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;39;;;;
4611;Thundorf;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;674;738;689;1321;106
4611;Thundorf;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;64; ;;;
4611;Thundorf;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;647;;;;
4611;Thundorf;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;42;;;;
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;505;554;532;1003;83
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;49; ;;;
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;498;;;;
4616;Uesslingen-Buch;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;34;;;;
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;568;631;607;1124;114
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;63; ;;;
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;556;;;;
4621;Warth-Weiningen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;51;;;;
4641;Altnau;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;847;1062;1086;1738;410
4641;Altnau;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;215; ;;;
4641;Altnau;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;891;;;;
4641;Altnau;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;195;;;;
4643;Bottighofen;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;763;1099;1067;1512;654
4643;Bottighofen;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;336; ;;;
4643;Bottighofen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;749;;;;
4643;Bottighofen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;318;;;;
4646;Ermatingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;1085;1584;1615;2270;929
4646;Ermatingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;499; ;;;
4646;Ermatingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;1185;;;;
4646;Ermatingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;430;;;;
4651;Gottlieben;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;91;164;156;191;129
4651;Gottlieben;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;73; ;;;
4651;Gottlieben;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;100;;;;
4651;Gottlieben;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;56;;;;
4656;Güttingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;634;794;780;1272;302
4656;Güttingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;160; ;;;
4656;Güttingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;638;;;;
4656;Güttingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;142;;;;
4666;Kemmental;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;981;1214;1171;1953;432
4666;Kemmental;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;233; ;;;
4666;Kemmental;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;972;;;;
4666;Kemmental;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;199;;;;
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;4579;10668;10831;9885;11614
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;6089; ;;;
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;5306;;;;
4671;Kreuzlingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;5525;;;;
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;556;658;616;1070;204
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;102; ;;;
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;514;;;;
4681;Langrickenbach;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;102;;;;
4683;Lengwil;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;608;817;836;1246;407
4683;Lengwil;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;209; ;;;
4683;Lengwil;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;638;;;;
4683;Lengwil;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;198;;;;
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;967;1589;1598;1985;1202
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;622; ;;;
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;1018;;;;
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;580;;;;
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;1354;2196;2181;2813;1564
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;842; ;;;
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;1459;;;;
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;722;;;;
4701;Wäldi;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;439;537;500;857;180
4701;Wäldi;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;98; ;;;
4701;Wäldi;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;418;;;;
4701;Wäldi;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;82;;;;
4711;Affeltrangen;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1065;1289;1192;2101;380
4711;Affeltrangen;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;224; ;;;
4711;Affeltrangen;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;1036;;;;
4711;Affeltrangen;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;156;;;;
4716;Bettwiesen;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;471;615;538;908;245
4716;Bettwiesen;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;144; ;;;
4716;Bettwiesen;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;437;;;;
4716;Bettwiesen;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;101;;;;
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;1289;1458;1332;2470;320
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;169; ;;;
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;1181;;;;
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;151;;;;
4723;Braunau;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;335;372;381;681;72
4723;Braunau;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;37; ;;;
4723;Braunau;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;346;;;;
4723;Braunau;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;35;;;;
4724;Eschlikon;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;1850;2167;2100;3677;590
4724;Eschlikon;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;317; ;;;
4724;Eschlikon;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;1827;;;;
4724;Eschlikon;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;273;;;;
4726;Fischingen;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;1216;1347;1291;2419;219
4726;Fischingen;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;131; ;;;
4726;Fischingen;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;1203;;;;
4726;Fischingen;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;88;;;;
4741;Lommis;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;524;612;613;1063;162
4741;Lommis;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;88; ;;;
4741;Lommis;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;539;;;;
4741;Lommis;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;74;;;;
4746;Münchwilen;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;2024;2647;2605;4148;1104
4746;Münchwilen;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;623; ;;;
4746;Münchwilen;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;2124;;;;
4746;Münchwilen;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;481;;;;
4751;Rickenbach;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;889;1416;1350;1809;957
4751;Rickenbach;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;527; ;;;
4751;Rickenbach;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;920;;;;
4751;Rickenbach;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;430;;;;
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;380;414;390;745;59
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;34; ;;;
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;365;;;;
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;25;;;;
4761;Sirnach;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;2911;3875;3767;5871;1771
4761;Sirnach;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;964; ;;;
4761;Sirnach;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;2960;;;;
4761;Sirnach;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;807;;;;
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;655;782;769;1313;238
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;127; ;;;
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;658;;;;
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;111;;;;
4781;Wängi;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;1984;2341;2235;3890;686
4781;Wängi;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;357; ;;;
4781;Wängi;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;1906;;;;
4781;Wängi;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;329;;;;
4786;Wilen;2014;Bezirk Münchwilen;2015;1;Männlich;1;Schweiz;1100;1260;1196;2172;284
4786;Wilen;2014;Bezirk Münchwilen;2015;1;Männlich;2;Ausland;160; ;;;
4786;Wilen;2014;Bezirk Münchwilen;2015;2;Weiblich;1;Schweiz;1072;;;;
4786;Wilen;2014;Bezirk Münchwilen;2015;2;Weiblich;2;Ausland;124;;;;
4791;Wuppenau;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;515;559;561;1041;79
4791;Wuppenau;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;44; ;;;
4791;Wuppenau;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;526;;;;
4791;Wuppenau;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;35;;;;
4801;Berlingen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;317;427;436;668;195
4801;Berlingen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;110; ;;;
4801;Berlingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;351;;;;
4801;Berlingen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;85;;;;
4806;Eschenz;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;707;866;853;1431;288
4806;Eschenz;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;159; ;;;
4806;Eschenz;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;724;;;;
4806;Eschenz;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;129;;;;
4811;Herdern;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;455;497;514;926;85
4811;Herdern;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;42; ;;;
4811;Herdern;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;471;;;;
4811;Herdern;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;43;;;;
4816;Homburg;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;693;747;763;1405;105
4816;Homburg;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;54; ;;;
4816;Homburg;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;712;;;;
4816;Homburg;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;51;;;;
4821;Hüttwilen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;756;832;833;1516;149
4821;Hüttwilen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;76; ;;;
4821;Hüttwilen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;760;;;;
4821;Hüttwilen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;73;;;;
4826;Mammern;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;230;318;307;460;165
4826;Mammern;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;88; ;;;
4826;Mammern;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;230;;;;
4826;Mammern;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;77;;;;
4831;Müllheim;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;1185;1447;1432;2419;460
4831;Müllheim;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;262; ;;;
4831;Müllheim;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;1234;;;;
4831;Müllheim;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;198;;;;
4841;Pfyn;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;823;962;970;1675;257
4841;Pfyn;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;139; ;;;
4841;Pfyn;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;852;;;;
4841;Pfyn;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;118;;;;
4846;Raperswilen;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;188;209;187;358;38
4846;Raperswilen;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;21; ;;;
4846;Raperswilen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;170;;;;
4846;Raperswilen;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;17;;;;
4851;Salenstein;2013;Bezirk Kreuzlingen;2015;1;Männlich;1;Schweiz;470;644;637;950;331
4851;Salenstein;2013;Bezirk Kreuzlingen;2015;1;Männlich;2;Ausland;174; ;;;
4851;Salenstein;2013;Bezirk Kreuzlingen;2015;2;Weiblich;1;Schweiz;480;;;;
4851;Salenstein;2013;Bezirk Kreuzlingen;2015;2;Weiblich;2;Ausland;157;;;;
4864;Steckborn;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;1336;1898;1818;2767;949
4864;Steckborn;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;562; ;;;
4864;Steckborn;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;1431;;;;
4864;Steckborn;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;387;;;;
4871;Wagenhausen;2012;Bezirk Frauenfeld;2015;1;Männlich;1;Schweiz;646;825;847;1339;333
4871;Wagenhausen;2012;Bezirk Frauenfeld;2015;1;Männlich;2;Ausland;179; ;;;
4871;Wagenhausen;2012;Bezirk Frauenfeld;2015;2;Weiblich;1;Schweiz;693;;;;
4871;Wagenhausen;2012;Bezirk Frauenfeld;2015;2;Weiblich;2;Ausland;154;;;;
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;602;687;633;1188;132
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;85; ;;;
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;586;;;;
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;47;;;;
4891;Berg;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1398;1658;1641;2813;486
4891;Berg;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;260; ;;;
4891;Berg;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;1415;;;;
4891;Berg;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;226;;;;
4901;Birwinken;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;604;679;675;1215;139
4901;Birwinken;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;75; ;;;
4901;Birwinken;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;611;;;;
4901;Birwinken;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;64;;;;
4911;Bürglen;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1304;1874;1805;2672;1007
4911;Bürglen;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;570; ;;;
4911;Bürglen;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;1368;;;;
4911;Bürglen;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;437;;;;
4921;Bussnang;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;990;1170;1092;1955;307
4921;Bussnang;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;180; ;;;
4921;Bussnang;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;965;;;;
4921;Bussnang;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;127;;;;
4941;Märstetten;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1192;1376;1368;2385;359
4941;Märstetten;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;184; ;;;
4941;Märstetten;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;1193;;;;
4941;Märstetten;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;175;;;;
4946;Weinfelden;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;4289;5625;5522;8727;2420
4946;Weinfelden;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;1336; ;;;
4946;Weinfelden;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;4438;;;;
4946;Weinfelden;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;1084;;;;
4951;Wigoltingen;2015;Bezirk Weinfelden;2015;1;Männlich;1;Schweiz;1013;1217;1152;2001;368
4951;Wigoltingen;2015;Bezirk Weinfelden;2015;1;Männlich;2;Ausland;204; ;;;
4951;Wigoltingen;2015;Bezirk Weinfelden;2015;2;Weiblich;1;Schweiz;988;;;;
4951;Wigoltingen;2015;Bezirk Weinfelden;2015;2;Weiblich;2;Ausland;164;;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
;;;;;;;;;; ;;;
